SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Jun 03 15:48:03 CEST 2014
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F03547
Integrationszeit (usec): 5000 (USB4F03547)
Spektren Durchschnitt berechnet: 800 (USB4F03547)
Boxcar Glättung: 0 (USB4F03547)
Dunkelstromkorrektur: Nein (USB4F03547)
Puls/Lampe aktiviert: Nein (USB4F03547)
Correct for Detector Non-linearity: Nein (USB4F03547)
Streulichtkorrektur: Nein (USB4F03547)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
200,07	23,96
200,29	25,47
200,50	23,33
200,72	26,25
200,93	24,09
201,15	28,26
201,36	25,54
201,58	27,15
201,79	28,04
202,01	28,60
202,22	25,85
202,43	28,11
202,65	24,65
202,86	25,92
203,08	26,18
203,29	27,58
203,51	29,24
203,72	26,04
203,94	26,21
204,15	25,75
204,37	23,65
204,58	24,33
204,80	26,06
205,01	29,77
205,22	26,05
205,44	28,60
205,65	28,00
205,87	26,40
206,08	25,96
206,30	26,63
206,51	21,40
206,73	26,67
206,94	27,36
207,15	23,67
207,37	22,95
207,58	25,41
207,80	25,58
208,01	26,83
208,23	28,08
208,44	26,84
208,66	26,16
208,87	27,87
209,08	25,21
209,30	28,99
209,51	24,27
209,73	28,16
209,94	27,37
210,16	24,68
210,37	25,08
210,58	24,75
210,80	28,04
211,01	23,79
211,23	22,30
211,44	24,47
211,66	27,69
211,87	26,27
212,08	27,99
212,30	25,79
212,51	26,33
212,73	23,09
212,94	23,52
213,16	25,87
213,37	24,67
213,58	24,65
213,80	24,94
214,01	24,28
214,23	25,02
214,44	24,44
214,65	26,61
214,87	22,03
215,08	26,63
215,30	25,69
215,51	25,51
215,73	27,01
215,94	24,65
216,15	25,38
216,37	25,15
216,58	21,22
216,80	25,83
217,01	30,21
217,22	23,61
217,44	23,62
217,65	25,77
217,87	27,82
218,08	26,39
218,29	26,56
218,51	23,26
218,72	21,73
218,94	27,16
219,15	26,94
219,36	23,62
219,58	25,68
219,79	25,45
220,01	25,11
220,22	24,61
220,43	25,65
220,65	23,32
220,86	26,87
221,08	26,27
221,29	20,94
221,50	25,23
221,72	27,63
221,93	23,85
222,14	26,05
222,36	25,42
222,57	27,73
222,79	25,06
223,00	29,08
223,21	27,57
223,43	26,33
223,64	25,20
223,86	27,12
224,07	26,42
224,28	26,30
224,50	24,83
224,71	28,47
224,92	30,75
225,14	26,95
225,35	24,47
225,57	27,75
225,78	26,55
225,99	25,41
226,21	27,68
226,42	24,19
226,63	28,28
226,85	26,96
227,06	26,49
227,27	23,57
227,49	24,44
227,70	25,66
227,92	24,92
228,13	24,86
228,34	25,18
228,56	22,10
228,77	27,77
228,98	25,23
229,20	26,92
229,41	22,94
229,62	25,69
229,84	28,20
230,05	24,32
230,27	26,74
230,48	27,48
230,69	29,51
230,91	27,30
231,12	24,72
231,33	27,72
231,55	25,95
231,76	23,32
231,97	25,69
232,19	26,51
232,40	28,91
232,61	27,72
232,83	25,21
233,04	24,50
233,25	28,55
233,47	23,22
233,68	23,27
233,89	28,46
234,11	26,82
234,32	25,84
234,53	27,74
234,75	27,68
234,96	26,09
235,17	26,52
235,39	27,49
235,60	26,09
235,81	30,41
236,03	25,10
236,24	29,26
236,45	28,45
236,67	28,41
236,88	26,84
237,09	26,84
237,31	27,21
237,52	25,60
237,73	27,55
237,95	27,23
238,16	25,56
238,37	29,11
238,59	26,78
238,80	29,66
239,01	27,88
239,23	27,23
239,44	30,54
239,65	23,84
239,87	26,59
240,08	27,98
240,29	30,04
240,51	29,75
240,72	29,72
240,93	30,20
241,14	31,77
241,36	31,40
241,57	31,00
241,78	35,20
242,00	29,69
242,21	33,64
242,42	31,65
242,64	32,87
242,85	36,15
243,06	36,57
243,28	38,12
243,49	38,73
243,70	40,76
243,91	46,39
244,13	47,10
244,34	44,76
244,55	46,52
244,77	50,19
244,98	54,06
245,19	51,99
245,41	55,95
245,62	57,20
245,83	61,64
246,04	58,38
246,26	56,76
246,47	57,82
246,68	56,80
246,90	57,57
247,11	58,95
247,32	58,53
247,53	58,46
247,75	59,77
247,96	56,50
248,17	58,25
248,39	59,16
248,60	60,16
248,81	55,40
249,02	56,86
249,24	56,26
249,45	54,51
249,66	58,53
249,87	56,54
250,09	60,92
250,30	55,60
250,51	58,05
250,73	59,56
250,94	60,34
251,15	58,52
251,36	60,70
251,58	60,75
251,79	58,72
252,00	60,71
252,21	59,34
252,43	58,13
252,64	58,77
252,85	57,40
253,07	57,71
253,28	60,13
253,49	59,04
253,70	58,39
253,92	57,94
254,13	60,74
254,34	60,07
254,55	61,11
254,77	59,34
254,98	55,77
255,19	61,78
255,40	60,01
255,62	57,36
255,83	62,74
256,04	62,80
256,25	59,12
256,47	63,84
256,68	57,34
256,89	58,77
257,10	61,41
257,32	63,11
257,53	60,19
257,74	58,91
257,95	62,00
258,17	61,20
258,38	63,82
258,59	61,01
258,80	59,99
259,02	62,85
259,23	59,88
259,44	61,03
259,65	63,42
259,86	60,67
260,08	59,93
260,29	61,98
260,50	61,70
260,71	64,34
260,93	57,41
261,14	63,85
261,35	58,98
261,56	65,72
261,78	61,40
261,99	65,28
262,20	63,34
262,41	60,12
262,62	60,00
262,84	60,90
263,05	58,39
263,26	61,31
263,47	58,61
263,69	62,76
263,90	57,04
264,11	58,99
264,32	63,45
264,53	59,11
264,75	60,79
264,96	63,26
265,17	62,18
265,38	61,99
265,59	60,79
265,81	65,20
266,02	57,63
266,23	58,92
266,44	59,79
266,66	60,26
266,87	55,89
267,08	61,89
267,29	59,61
267,50	60,85
267,72	57,66
267,93	59,38
268,14	58,69
268,35	59,40
268,56	58,14
268,78	57,52
268,99	58,96
269,20	57,31
269,41	60,45
269,62	61,76
269,84	58,91
270,05	60,02
270,26	56,82
270,47	59,14
270,68	57,88
270,89	59,61
271,11	57,55
271,32	60,87
271,53	61,38
271,74	58,72
271,95	57,18
272,17	61,55
272,38	59,31
272,59	61,66
272,80	57,69
273,01	60,55
273,22	61,52
273,44	60,59
273,65	60,88
273,86	57,02
274,07	59,04
274,28	59,28
274,50	57,61
274,71	58,35
274,92	56,85
275,13	57,81
275,34	56,01
275,55	56,66
275,77	54,35
275,98	53,04
276,19	51,17
276,40	43,84
276,61	47,81
276,82	42,52
277,04	42,63
277,25	38,77
277,46	33,67
277,67	36,75
277,88	35,79
278,09	33,33
278,31	29,53
278,52	32,96
278,73	32,84
278,94	31,77
279,15	33,15
279,36	28,76
279,57	30,42
279,79	26,60
280,00	26,21
280,21	30,98
280,42	27,80
280,63	27,82
280,84	27,02
281,05	30,04
281,27	26,01
281,48	28,93
281,69	27,21
281,90	29,70
282,11	24,19
282,32	30,56
282,53	28,80
282,75	29,30
282,96	26,10
283,17	27,37
283,38	29,63
283,59	31,47
283,80	26,73
284,01	27,56
284,23	31,39
284,44	28,49
284,65	28,06
284,86	21,52
285,07	24,47
285,28	27,69
285,49	27,85
285,70	28,95
285,92	29,76
286,13	25,56
286,34	29,85
286,55	28,63
286,76	27,98
286,97	27,25
287,18	26,15
287,39	32,20
287,61	27,42
287,82	27,93
288,03	27,55
288,24	25,66
288,45	27,45
288,66	28,02
288,87	27,87
289,08	29,16
289,29	26,40
289,51	29,07
289,72	25,83
289,93	25,79
290,14	31,23
290,35	28,95
290,56	29,64
290,77	31,17
290,98	26,95
291,19	28,14
291,40	29,10
291,62	27,43
291,83	27,59
292,04	27,54
292,25	29,59
292,46	27,37
292,67	26,12
292,88	30,40
293,09	29,31
293,30	27,38
293,51	31,37
293,73	26,60
293,94	26,38
294,15	25,77
294,36	27,56
294,57	31,59
294,78	28,85
294,99	31,26
295,20	28,48
295,41	26,87
295,62	32,42
295,83	27,98
296,04	31,87
296,26	29,37
296,47	29,91
296,68	27,43
296,89	29,79
297,10	26,79
297,31	29,44
297,52	29,65
297,73	30,00
297,94	27,48
298,15	29,02
298,36	25,99
298,57	28,81
298,78	29,51
298,99	30,39
299,21	27,22
299,42	30,78
299,63	31,62
299,84	29,77
300,05	29,16
300,26	30,79
300,47	31,28
300,68	27,48
300,89	30,12
301,10	26,67
301,31	28,17
301,52	29,91
301,73	30,41
301,94	28,27
302,15	31,53
302,36	30,24
302,57	29,82
302,79	30,57
303,00	28,84
303,21	29,87
303,42	29,30
303,63	28,67
303,84	27,63
304,05	26,71
304,26	30,77
304,47	26,89
304,68	25,82
304,89	28,99
305,10	29,40
305,31	26,15
305,52	29,91
305,73	29,75
305,94	27,26
306,15	27,20
306,36	29,33
306,57	29,10
306,78	29,79
306,99	30,68
307,20	29,97
307,41	28,61
307,62	28,10
307,83	29,04
308,04	34,72
308,25	30,93
308,46	29,09
308,68	29,87
308,89	28,32
309,10	30,11
309,31	29,85
309,52	29,99
309,73	32,48
309,94	31,66
310,15	31,10
310,36	32,57
310,57	31,04
310,78	30,17
310,99	27,99
311,20	32,89
311,41	30,89
311,62	29,49
311,83	28,03
312,04	29,48
312,25	29,00
312,46	27,57
312,67	31,65
312,88	30,57
313,09	31,40
313,30	28,95
313,51	26,82
313,72	32,47
313,93	29,87
314,14	30,12
314,35	31,38
314,56	29,32
314,77	32,97
314,98	28,37
315,19	32,80
315,40	30,28
315,61	29,36
315,82	29,19
316,03	29,89
316,24	30,87
316,45	30,26
316,66	33,75
316,87	32,79
317,08	29,23
317,29	32,84
317,50	29,85
317,71	31,30
317,92	30,32
318,13	30,38
318,34	30,24
318,55	31,75
318,76	31,52
318,96	31,47
319,17	32,09
319,38	30,11
319,59	31,12
319,80	32,43
320,01	32,97
320,22	32,90
320,43	31,14
320,64	31,39
320,85	32,90
321,06	31,65
321,27	34,71
321,48	31,64
321,69	34,18
321,90	32,64
322,11	33,81
322,32	32,68
322,53	30,30
322,74	35,81
322,95	31,19
323,16	34,81
323,37	35,14
323,58	36,97
323,79	35,63
324,00	32,28
324,21	36,27
324,42	39,63
324,62	37,32
324,83	40,90
325,04	36,05
325,25	36,60
325,46	38,19
325,67	37,30
325,88	37,19
326,09	34,65
326,30	38,72
326,51	37,86
326,72	36,35
326,93	39,30
327,14	38,49
327,35	37,21
327,56	38,63
327,77	38,73
327,98	41,81
328,18	41,27
328,39	41,78
328,60	47,17
328,81	50,21
329,02	55,18
329,23	62,98
329,44	85,78
329,65	110,87
329,86	154,57
330,07	223,99
330,28	336,83
330,49	558,61
330,70	998,46
330,91	1811,89
331,11	3057,14
331,32	3809,80
331,53	4312,04
331,74	3980,58
331,95	3461,76
332,16	2014,96
332,37	1101,99
332,58	568,20
332,79	377,06
333,00	254,32
333,21	167,55
333,42	116,07
333,62	79,04
333,83	56,89
334,04	57,16
334,25	51,97
334,46	50,84
334,67	49,46
334,88	46,42
335,09	43,24
335,30	42,16
335,51	43,11
335,71	42,10
335,92	43,32
336,13	43,62
336,34	41,67
336,55	43,29
336,76	44,97
336,97	40,20
337,18	43,41
337,39	42,29
337,59	42,53
337,80	47,42
338,01	42,24
338,22	38,85
338,43	43,11
338,64	41,77
338,85	41,27
339,06	41,54
339,27	39,05
339,47	38,65
339,68	43,77
339,89	38,38
340,10	42,79
340,31	43,80
340,52	44,17
340,73	42,83
340,94	42,95
341,14	42,27
341,35	43,05
341,56	39,57
341,77	38,33
341,98	41,81
342,19	38,04
342,40	42,13
342,61	41,00
342,81	43,49
343,02	42,41
343,23	42,89
343,44	43,83
343,65	44,71
343,86	45,09
344,07	41,08
344,27	43,46
344,48	44,12
344,69	46,37
344,90	42,36
345,11	44,10
345,32	43,48
345,53	41,52
345,73	42,75
345,94	45,60
346,15	42,86
346,36	40,10
346,57	43,20
346,78	46,07
346,98	45,41
347,19	46,83
347,40	47,66
347,61	48,05
347,82	46,95
348,03	46,21
348,24	48,82
348,44	44,84
348,65	49,38
348,86	45,94
349,07	43,87
349,28	48,94
349,49	44,89
349,69	46,51
349,90	46,45
350,11	48,21
350,32	48,65
350,53	50,31
350,74	43,65
350,94	48,59
351,15	44,86
351,36	45,17
351,57	45,56
351,78	47,48
351,98	47,30
352,19	46,04
352,40	48,68
352,61	47,37
352,82	44,65
353,03	46,16
353,23	46,37
353,44	45,03
353,65	46,75
353,86	42,21
354,07	46,76
354,27	46,97
354,48	48,76
354,69	47,72
354,90	49,09
355,11	44,03
355,31	47,09
355,52	50,59
355,73	47,53
355,94	49,17
356,15	52,03
356,35	51,03
356,56	53,22
356,77	54,24
356,98	52,47
357,19	51,52
357,39	56,43
357,60	55,22
357,81	53,70
358,02	53,70
358,23	56,51
358,43	52,02
358,64	49,70
358,85	48,32
359,06	49,49
359,27	49,51
359,47	48,05
359,68	46,59
359,89	47,03
360,10	47,25
360,30	50,02
360,51	47,11
360,72	49,84
360,93	47,25
361,14	51,40
361,34	47,66
361,55	49,04
361,76	51,25
361,97	54,05
362,17	50,66
362,38	50,29
362,59	53,56
362,80	49,65
363,00	47,85
363,21	49,75
363,42	51,10
363,63	49,50
363,84	47,14
364,04	49,65
364,25	50,09
364,46	53,96
364,67	53,81
364,87	55,03
365,08	50,70
365,29	51,95
365,50	51,59
365,70	52,51
365,91	53,36
366,12	58,32
366,33	53,74
366,53	56,33
366,74	51,02
366,95	52,13
367,16	54,86
367,36	56,37
367,57	52,77
367,78	54,37
367,99	52,71
368,19	53,43
368,40	52,19
368,61	50,20
368,81	52,21
369,02	51,64
369,23	42,69
369,44	51,39
369,64	52,30
369,85	51,52
370,06	53,53
370,27	54,74
370,47	50,83
370,68	55,14
370,89	52,92
371,10	53,07
371,30	57,49
371,51	52,76
371,72	51,24
371,92	52,16
372,13	56,83
372,34	53,31
372,55	54,15
372,75	53,86
372,96	55,49
373,17	52,09
373,37	54,41
373,58	54,03
373,79	53,91
374,00	56,33
374,20	52,98
374,41	55,33
374,62	54,18
374,82	50,94
375,03	55,25
375,24	52,76
375,45	57,09
375,65	58,27
375,86	53,70
376,07	55,14
376,27	56,84
376,48	56,14
376,69	54,84
376,89	54,15
377,10	52,05
377,31	52,81
377,52	58,18
377,72	54,50
377,93	56,28
378,14	55,68
378,34	53,63
378,55	56,27
378,76	52,93
378,96	54,99
379,17	57,84
379,38	55,32
379,58	60,15
379,79	59,26
380,00	57,65
380,20	55,05
380,41	52,36
380,62	56,98
380,82	54,09
381,03	54,56
381,24	55,38
381,44	56,26
381,65	56,04
381,86	57,49
382,06	55,13
382,27	55,25
382,48	51,76
382,68	53,60
382,89	56,24
383,10	54,10
383,30	54,29
383,51	56,68
383,72	58,88
383,92	57,03
384,13	54,63
384,34	57,84
384,54	61,06
384,75	55,17
384,96	55,67
385,16	53,42
385,37	54,13
385,58	55,49
385,78	51,68
385,99	56,33
386,20	52,09
386,40	53,33
386,61	51,68
386,82	51,97
387,02	50,26
387,23	55,77
387,44	54,96
387,64	52,35
387,85	54,02
388,05	53,24
388,26	56,58
388,47	56,26
388,67	56,52
388,88	55,83
389,09	54,96
389,29	55,17
389,50	54,80
389,71	51,41
389,91	57,36
390,12	54,13
390,32	57,52
390,53	57,51
390,74	56,50
390,94	52,08
391,15	54,54
391,36	55,26
391,56	57,43
391,77	54,73
391,97	54,75
392,18	59,59
392,39	54,94
392,59	54,90
392,80	53,84
393,00	53,72
393,21	57,05
393,42	55,53
393,62	55,79
393,83	56,62
394,04	57,31
394,24	59,63
394,45	58,03
394,65	59,82
394,86	57,87
395,07	63,91
395,27	70,29
395,48	77,44
395,68	83,15
395,89	84,72
396,10	87,15
396,30	84,82
396,51	69,08
396,71	63,57
396,92	63,20
397,13	60,49
397,33	57,39
397,54	63,33
397,74	58,11
397,95	58,79
398,15	52,92
398,36	54,17
398,57	56,92
398,77	53,62
398,98	57,41
399,18	55,15
399,39	54,03
399,60	54,98
399,80	57,56
400,01	56,31
400,21	57,15
400,42	54,86
400,62	57,40
400,83	57,86
401,04	55,66
401,24	55,02
401,45	54,87
401,65	54,10
401,86	54,99
402,06	56,72
402,27	54,31
402,48	56,87
402,68	60,42
402,89	57,62
403,09	62,80
403,30	57,77
403,50	61,38
403,71	59,45
403,91	58,46
404,12	60,62
404,33	61,72
404,53	71,62
404,74	76,98
404,94	92,35
405,15	103,47
405,35	107,17
405,56	112,53
405,76	103,75
405,97	86,97
406,18	80,23
406,38	72,78
406,59	71,60
406,79	68,13
407,00	62,12
407,20	62,19
407,41	61,50
407,61	57,93
407,82	63,32
408,02	61,47
408,23	61,27
408,43	57,27
408,64	62,82
408,85	60,30
409,05	57,69
409,26	60,90
409,46	61,15
409,67	60,98
409,87	59,63
410,08	64,16
410,28	61,52
410,49	65,77
410,69	64,53
410,90	61,21
411,10	64,35
411,31	62,25
411,51	60,54
411,72	61,76
411,92	60,74
412,13	59,71
412,33	60,92
412,54	62,31
412,74	61,53
412,95	60,43
413,15	60,55
413,36	61,34
413,56	63,88
413,77	65,79
413,97	60,88
414,18	65,76
414,38	66,52
414,59	67,69
414,79	68,06
415,00	68,77
415,20	70,79
415,41	71,60
415,61	77,36
415,82	97,42
416,02	144,06
416,23	200,16
416,43	265,69
416,64	294,15
416,84	331,69
417,05	301,82
417,25	246,83
417,46	194,28
417,66	152,59
417,87	125,18
418,07	111,71
418,28	101,95
418,48	104,08
418,69	103,41
418,89	111,63
419,10	117,72
419,30	134,98
419,51	152,67
419,71	163,46
419,92	187,80
420,12	230,55
420,32	293,44
420,53	351,08
420,73	369,88
420,94	401,52
421,14	345,12
421,35	295,43
421,55	205,64
421,76	168,28
421,96	130,08
422,17	111,83
422,37	91,75
422,58	77,42
422,78	71,95
422,98	70,20
423,19	70,66
423,39	64,06
423,60	62,81
423,80	67,81
424,01	64,88
424,21	64,84
424,42	66,67
424,62	66,68
424,82	62,87
425,03	65,72
425,23	66,62
425,44	68,29
425,64	75,41
425,85	82,55
426,05	89,47
426,26	108,41
426,46	130,29
426,66	138,31
426,87	156,71
427,07	171,96
427,28	172,44
427,48	180,45
427,69	190,30
427,89	194,35
428,09	180,71
428,30	164,98
428,50	147,61
428,71	123,47
428,91	97,82
429,12	93,07
429,32	77,98
429,52	75,56
429,73	71,84
429,93	76,50
430,14	75,33
430,34	101,40
430,54	113,80
430,75	121,98
430,95	122,94
431,16	113,74
431,36	108,63
431,56	100,63
431,77	87,13
431,97	83,32
432,18	74,59
432,38	69,23
432,59	70,13
432,79	71,02
432,99	71,82
433,20	73,86
433,40	87,47
433,61	98,20
433,81	119,73
434,01	137,23
434,22	145,83
434,42	155,49
434,62	145,55
434,83	139,01
435,03	106,19
435,24	110,01
435,44	106,47
435,64	103,41
435,85	90,49
436,05	85,27
436,26	83,56
436,46	75,44
436,66	73,14
436,87	77,04
437,07	74,06
437,27	77,18
437,48	76,15
437,68	71,49
437,89	72,42
438,09	72,75
438,29	70,21
438,50	70,57
438,70	71,87
438,90	70,25
439,11	68,76
439,31	71,60
439,51	72,19
439,72	76,04
439,92	76,94
440,13	78,05
440,33	75,29
440,53	76,05
440,74	70,22
440,94	69,43
441,14	69,99
441,35	68,12
441,55	66,02
441,75	68,09
441,96	69,32
442,16	68,05
442,36	70,46
442,57	68,55
442,77	74,22
442,97	69,69
443,18	74,33
443,38	72,81
443,58	71,11
443,79	70,52
443,99	69,36
444,20	69,18
444,40	69,30
444,60	74,58
444,81	69,49
445,01	57,55
445,21	66,79
445,42	69,55
445,62	68,99
445,82	68,40
446,02	68,61
446,23	67,32
446,43	69,95
446,63	69,81
446,84	70,46
447,04	71,90
447,24	70,29
447,45	73,16
447,65	73,45
447,85	68,74
448,06	69,49
448,26	73,68
448,46	73,07
448,67	72,99
448,87	69,10
449,07	72,42
449,28	75,77
449,48	73,62
449,68	78,09
449,88	85,84
450,09	90,77
450,29	99,38
450,49	102,39
450,70	104,16
450,90	99,71
451,10	94,81
451,31	97,10
451,51	102,55
451,71	98,12
451,91	103,17
452,12	101,38
452,32	101,48
452,52	93,00
452,73	94,45
452,93	85,64
453,13	87,65
453,33	83,51
453,54	82,57
453,74	83,99
453,94	75,67
454,15	79,72
454,35	75,55
454,55	76,62
454,75	80,91
454,96	83,28
455,16	91,88
455,36	105,30
455,57	136,84
455,77	178,19
455,97	207,34
456,17	230,18
456,38	252,55
456,58	229,34
456,78	193,70
456,98	160,99
457,19	132,72
457,39	115,90
457,59	109,34
457,79	90,45
458,00	84,71
458,20	79,82
458,40	77,57
458,60	76,26
458,81	76,27
459,01	76,00
459,21	76,63
459,41	81,25
459,62	79,54
459,82	82,96
460,02	82,85
460,22	86,05
460,43	84,49
460,63	84,49
460,83	83,21
461,03	82,21
461,24	79,79
461,44	78,58
461,64	78,97
461,84	78,47
462,05	79,18
462,25	79,36
462,45	78,78
462,65	81,16
462,86	76,96
463,06	81,97
463,26	83,93
463,46	83,78
463,66	86,59
463,87	84,29
464,07	80,62
464,27	79,11
464,47	78,58
464,68	81,93
464,88	78,91
465,08	81,00
465,28	83,68
465,48	82,23
465,69	84,92
465,89	82,52
466,09	83,20
466,29	83,81
466,49	97,96
466,70	125,21
466,90	157,96
467,10	186,29
467,30	239,69
467,50	241,53
467,71	243,49
467,91	216,53
468,11	181,88
468,31	151,15
468,51	134,74
468,72	117,66
468,92	110,23
469,12	98,14
469,32	91,20
469,52	87,74
469,73	87,17
469,93	84,47
470,13	85,74
470,33	89,00
470,53	97,18
470,74	98,58
470,94	97,82
471,14	105,16
471,34	98,50
471,54	93,47
471,74	94,14
471,95	91,65
472,15	87,59
472,35	85,97
472,55	89,20
472,75	87,33
472,95	87,41
473,16	88,53
473,36	91,20
473,56	90,30
473,76	91,59
473,96	88,52
474,16	90,49
474,37	89,11
474,57	91,33
474,77	94,22
474,97	103,63
475,17	111,33
475,37	129,68
475,58	139,12
475,78	147,74
475,98	146,32
476,18	140,97
476,38	125,94
476,58	118,72
476,78	111,22
476,99	107,43
477,19	105,13
477,39	103,07
477,59	103,01
477,79	100,14
477,99	98,56
478,19	102,11
478,40	95,58
478,60	97,28
478,80	91,60
479,00	94,06
479,20	96,22
479,40	96,40
479,60	95,72
479,81	98,43
480,01	94,95
480,21	99,98
480,41	97,24
480,61	95,99
480,81	102,99
481,01	98,52
481,21	101,29
481,42	98,02
481,62	100,72
481,82	104,89
482,02	102,17
482,22	104,66
482,42	104,03
482,62	104,83
482,82	102,20
483,02	105,77
483,23	102,23
483,43	103,52
483,63	107,00
483,83	104,98
484,03	106,88
484,23	105,72
484,43	107,36
484,63	106,78
484,83	106,17
485,04	107,35
485,24	102,16
485,44	107,28
485,64	109,02
485,84	102,65
486,04	107,71
486,24	107,42
486,44	104,68
486,64	109,21
486,84	104,62
487,04	108,79
487,25	110,94
487,45	111,76
487,65	111,97
487,85	114,26
488,05	114,50
488,25	113,41
488,45	116,85
488,65	114,84
488,85	115,88
489,05	117,61
489,25	119,14
489,45	120,09
489,65	122,36
489,86	121,41
490,06	118,23
490,26	119,30
490,46	117,64
490,66	121,23
490,86	116,16
491,06	120,70
491,26	117,75
491,46	110,36
491,66	110,68
491,86	113,63
492,06	114,77
492,26	112,72
492,46	113,36
492,66	111,03
492,86	113,21
493,06	125,68
493,27	143,00
493,47	183,02
493,67	236,09
493,87	286,76
494,07	314,62
494,27	327,83
494,47	317,79
494,67	267,52
494,87	226,84
495,07	197,72
495,27	177,75
495,47	164,44
495,67	151,37
495,87	141,03
496,07	131,30
496,27	132,56
496,47	125,08
496,67	129,83
496,87	125,21
497,07	125,76
497,27	127,83
497,47	146,13
497,67	202,92
497,87	379,12
498,07	692,15
498,27	1146,92
498,47	1722,35
498,67	2110,63
498,87	2230,75
499,07	2178,59
499,27	1842,45
499,47	1409,79
499,67	992,33
499,87	761,18
500,07	562,90
500,27	433,78
500,47	331,28
500,67	254,24
500,87	200,52
501,07	165,62
501,27	149,01
501,47	136,49
501,67	131,24
501,87	129,78
502,07	125,23
502,27	127,73
502,47	125,89
502,67	124,65
502,87	127,70
503,07	127,20
503,27	128,48
503,47	126,45
503,67	124,99
503,87	129,06
504,07	128,67
504,27	128,21
504,47	131,30
504,67	130,08
504,87	131,83
505,07	129,94
505,27	132,73
505,47	131,06
505,67	132,47
505,87	133,73
506,07	136,06
506,27	137,00
506,47	137,53
506,67	133,38
506,87	138,31
507,07	135,40
507,27	132,03
507,47	129,36
507,67	128,85
507,87	126,80
508,07	127,81
508,27	127,59
508,47	129,99
508,67	131,38
508,87	132,00
509,06	133,32
509,26	131,00
509,46	135,00
509,66	134,16
509,86	132,73
510,06	131,87
510,26	130,10
510,46	128,16
510,66	129,35
510,86	128,51
511,06	130,99
511,26	130,15
511,46	132,74
511,66	126,44
511,86	128,96
512,06	130,26
512,26	131,52
512,45	129,12
512,65	133,40
512,85	134,59
513,05	132,27
513,25	135,69
513,45	133,72
513,65	139,20
513,85	138,98
514,05	135,38
514,25	139,86
514,45	144,48
514,65	157,76
514,85	188,55
515,04	260,45
515,24	355,19
515,44	497,77
515,64	609,57
515,84	687,40
516,04	678,73
516,24	642,62
516,44	540,43
516,64	424,66
516,84	351,42
517,04	298,22
517,23	258,49
517,43	227,58
517,63	194,09
517,83	178,33
518,03	166,86
518,23	158,85
518,43	145,56
518,63	151,84
518,83	156,14
519,02	162,83
519,22	166,06
519,42	163,65
519,62	165,36
519,82	171,59
520,02	160,62
520,22	157,96
520,42	154,32
520,62	151,99
520,81	148,71
521,01	146,90
521,21	143,83
521,41	144,82
521,61	143,88
521,81	145,21
522,01	147,47
522,21	147,89
522,40	156,42
522,60	155,40
522,80	160,92
523,00	161,87
523,20	157,70
