b [°] n [1/s]
3.000	5.200
3.200	5.600
3.400	6.800
3.600	5.000
3.800	8.200
4.000	14.600
4.200	80.000
4.400	187.400
4.600	289.200
4.800	345.600
5.000	387.000
5.200	397.800
5.400	405.800
5.600	422.200
5.800	418.000
6.000	408.000
6.200	440.200
6.400	602.200
6.600	452.800
6.800	365.200
7.000	468.200
7.200	1050.200
7.400	740.600
7.600	238.200
7.800	213.800
8.000	191.200
8.200	175.600
8.400	168.800
8.600	142.800
8.800	130.000
9.000	124.400
9.200	113.000
9.400	108.000
9.600	92.400
9.800	85.400
10.000	83.000
10.200	74.800
10.400	70.400
10.600	69.800
10.800	63.600
11.000	65.200
11.200	54.000
11.400	52.200
11.600	54.200
11.800	52.600
12.000	55.200
12.200	45.800
12.400	45.800
12.600	49.200
12.800	77.800
13.000	90.600
13.200	51.200
13.400	38.800
13.600	40.400
13.800	48.200
14.000	43.800
14.200	49.000
14.400	98.400
14.600	212.200
14.800	96.200
15.000	45.000
15.200	36.400
15.400	38.000
15.600	38.400
15.800	32.800
16.000	29.000
16.200	28.400
16.400	24.000
16.600	28.200
16.800	27.000
17.000	26.600
17.200	26.000
17.400	25.200
17.600	21.800
17.800	24.200
18.000	26.200
