b [°] n [1/s]
17.000	37.950
17.100	37.900
17.200	35.500
17.300	35.050
17.400	36.450
17.500	34.400
17.600	36.000
17.700	38.350
17.800	40.700
17.900	40.300
18.000	45.900
18.100	49.900
18.200	51.350
18.300	45.100
18.400	38.000
18.500	36.400
18.600	36.100
18.700	35.650
18.800	34.350
18.900	33.500
19.000	35.650
19.100	35.250
19.200	32.450
19.300	35.450
19.400	34.200
19.500	33.950
19.600	34.200
19.700	31.900
19.800	33.500
19.900	33.750
20.000	34.300
20.100	33.900
20.200	38.750
20.300	52.450
20.400	79.000
20.500	94.700
20.600	84.400
20.700	61.100
20.800	40.250
20.900	33.000
21.000	30.600
21.100	28.300
21.200	29.200
21.300	30.100
21.400	29.100
21.500	29.400
21.600	30.100
21.700	29.000
21.800	29.800
21.900	27.950
22.000	27.950
